19;2014;182;226;0;N/S;45.150;N/S;0.006;0.006;-50.03;-1.14;987.19;0;0;0;N/A
19;2014;182;227;0;N/S;44.650;N/S;0;0.006;-50.27;-1.20;987.06;0;0;0;N/A
19;2014;182;228;0;N/S;44.700;N/S;0;0.007;-49.90;-1.10;987.06;0;0;0;N/A
19;2014;182;229;0;N/S;44.310;N/S;0;0.004;-49.93;-1.24;987.06;0;0;0;N/A
19;2014;182;230;0;N/S;44.200;N/S;0;0.006;-50.07;-1.24;987.06;0;0;0;N/A
19;2014;182;231;0;N/S;44.120;N/S;0;0.003;-49.73;-1.10;987.06;0;0;0;N/A
19;2014;182;232;0;N/S;44.070;N/S;0;0.006;-49.77;-1.10;987.06;0;0;0;N/A
19;2014;182;233;0;N/S;44.020;N/S;0;0.006;-50.07;-1.24;987.06;0;0.101;0;N/A
19;2014;182;234;0;N/S;44.010;N/S;0;0.004;-50.30;-1.17;987.06;0;0.324;0;N/A
19;2014;182;235;0;N/S;44.890;N/S;0.006;0.005;-50.23;-1.24;987.06;0;0.696;0;N/A
19;2014;182;236;0;N/S;43.670;N/S;0;0.005;-49.97;-1.07;987.06;0;0.988;0;N/A
19;2014;182;237;0;N/S;42.990;N/S;0;0.005;-49.93;-1.20;987.06;0;1.420;0;N/A
19;2014;182;238;0;N/S;43.280;N/S;0;0.004;-50.03;-1.20;987.06;0;1.946;2.1;N/A
19;2014;182;239;0;N/S;43.290;N/S;0;0.005;-49.90;-0.94;987.06;0;0.761;1.5;N/A
19;2014;182;240;0;N/S;43.350;N/S;0;0.004;-50.30;-1.30;987.19;0;0.870;3.0;N/A
19;2014;182;241;0;N/S;43.790;N/S;0;0.006;-50.40;-1.34;987.06;0;1.085;3.5;N/A
19;2014;182;242;0;N/S;43.870;N/S;0;0.006;-49.73;-1.00;987.06;0;0.643;14.0;N/A
19;2014;182;243;0;N/S;43.270;N/S;0;0.006;-50.20;-1.10;987.19;0;0.775;359.2;N/A
19;2014;182;244;0;N/S;43.520;N/S;0;0.005;-49.97;-1.04;987.06;0;0.934;0.1;N/A
19;2014;182;245;0;N/S;43.620;N/S;0;0.005;-50.10;-1.07;987.13;0;1.033;6.6;N/A
19;2014;182;246;0;N/S;42.680;N/S;0;0.003;-50.17;-1.04;987.19;0;0.896;359.8;N/A
19;2014;182;247;0;N/S;42.790;N/S;0;0.002;-50.40;-1.04;987.06;0;0.505;8.4;N/A
